y1_statefips,y1_statefips,y1_state,y1_state_name,n1,n2,AGI,Year
IL,31,NE,Nebraska,864,1692,73912,2017
IL,57,FR,Foreign,845,1852,40975,2017
IL,28,MS,Mississippi,834,1706,31118,2017
IL,49,UT,Utah,652,1335,37805,2017
IL,15,HI,Hawaii,572,1171,27020,2017
IL,35,NM,New Mexico,482,907,26870,2017
IL,38,ND,North Dakota,346,617,19981,2017
IL,2,AK,Alaska,289,548,15914,2017
IL,16,ID,Idaho,283,559,15147,2017
IL,46,SD,South Dakota,254,467,14256,2017
IL,54,WV,West Virginia,253,471,14595,2017
IL,30,MT,Montana,238,416,11952,2017
IL,33,NH,New Hampshire,229,370,17365,2017
IL,10,DE,Delaware,214,409,15095,2017
IL,56,WY,Wyoming,195,365,11750,2017
IL,44,RI,Rhode Island,186,321,16069,2017
IL,23,ME,Maine,176,298,10028,2017
IL,50,VT,Vermont,145,209,7032,2017
IN,96,IN,IN Total Migration-US and Foreign,80413,158862,4565997,2017
IN,97,IN,IN Total Migration-US,80109,158196,4552116,2017
IN,98,IN,IN Total Migration-Foreign,304,666,13881,2017
IN,97,IN,IN Total Migration-Same State,131096,250462,6621632,2017
IN,18,IN,IN Non-migrants,2356429,5087668,155131465,2017
IN,17,IL,Illinois,16013,32412,956343,2017
IN,21,KY,Kentucky,6996,13303,327431,2017
IN,39,OH,Ohio,6651,12511,369407,2017
IN,12,FL,Florida,6329,11543,320603,2017
IN,26,MI,Michigan,5573,10716,300383,2017
IN,48,TX,Texas,4171,8665,235594,2017
IN,6,CA,California,3667,7087,216789,2017
IN,47,TN,Tennessee,2407,4805,126251,2017
IN,37,NC,North Carolina,1946,3964,140085,2017
IN,13,GA,Georgia,1861,4034,112540,2017
IN,36,NY,New York,1827,3614,107271,2017
IN,4,AZ,Arizona,1625,3073,84024,2017
IN,29,MO,Missouri,1502,2995,89257,2017
IN,51,VA,Virginia,1492,3039,92430,2017
IN,55,WI,Wisconsin,1452,2863,87406,2017
IN,8,CO,Colorado,1451,2780,81627,2017
IN,42,PA,Pennsylvania,1424,2861,98088,2017
IN,53,WA,Washington,986,2045,55382,2017
IN,45,SC,South Carolina,895,1796,51186,2017
IN,19,IA,Iowa,798,1641,44230,2017
IN,24,MD,Maryland,793,1644,56754,2017
IN,27,MN,Minnesota,787,1488,51604,2017
IN,1,AL,Alabama,772,1564,38986,2017
IN,34,NJ,New Jersey,715,1455,52614,2017
IN,20,KS,Kansas,644,1410,37657,2017
IN,40,OK,Oklahoma,630,1334,30321,2017
IN,25,MA,Massachusetts,585,1039,45783,2017
IN,5,AR,Arkansas,560,1184,26557,2017
IN,32,NV,Nevada,550,1080,25528,2017
IN,22,LA,Louisiana,515,1060,23665,2017
IN,41,OR,Oregon,462,902,31620,2017
IN,28,MS,Mississippi,450,1002,19937,2017
IN,49,UT,Utah,340,836,18039,2017
IN,9,CT,Connecticut,326,619,29101,2017
IN,31,NE,Nebraska,321,684,20005,2017
IN,35,NM,New Mexico,319,605,15660,2017
IN,54,WV,West Virginia,316,628,17413,2017
IN,57,FR,Foreign,304,666,13881,2017
IN,15,HI,Hawaii,252,510,14042,2017
IN,2,AK,Alaska,211,443,12632,2017
IN,38,ND,North Dakota,197,406,10313,2017
IN,46,SD,South Dakota,177,350,10169,2017
IN,16,ID,Idaho,170,368,8353,2017
IN,30,MT,Montana,151,302,9781,2017
IN,56,WY,Wyoming,147,326,6994,2017
IN,11,DC,District Of Columbia,138,215,11224,2017
IN,33,NH,New Hampshire,130,255,8955,2017
IN,23,ME,Maine,112,228,5560,2017
IN,10,DE,Delaware,111,223,7515,2017
IN,44,RI,Rhode Island,87,163,5471,2017
IN,50,VT,Vermont,75,126,3535,2017
IA,96,IA,IA Total Migration-US and Foreign,39937,78071,2169394,2017
IA,97,IA,IA Total Migration-US,39801,77778,2163339,2017
IA,98,IA,IA Total Migration-Foreign,136,293,6055,2017
IA,97,IA,IA Total Migration-Same State,57932,107506,2936542,2017
IA,19,IA,IA Non-migrants,1121599,2425159,78502160,2017
IA,17,IL,Illinois,6518,12604,349436,2017
IA,31,NE,Nebraska,4221,8290,201937,2017
IA,27,MN,Minnesota,2750,5129,155816,2017
IA,48,TX,Texas,2259,4748,121629,2017
IA,29,MO,Missouri,2167,4261,108342,2017
IA,6,CA,California,1995,3784,111040,2017
IA,55,WI,Wisconsin,1758,3303,104193,2017
IA,8,CO,Colorado,1577,2964,80741,2017
IA,12,FL,Florida,1552,2811,79999,2017
IA,46,SD,South Dakota,1190,2198,65934,2017
IA,4,AZ,Arizona,1130,2156,56462,2017
IA,20,KS,Kansas,946,1933,58401,2017
IA,18,IN,Indiana,726,1511,41306,2017
IA,26,MI,Michigan,655,1270,40822,2017
IA,37,NC,North Carolina,645,1306,36974,2017
IA,53,WA,Washington,638,1259,35125,2017
IA,36,NY,New York,629,1154,37137,2017
IA,13,GA,Georgia,592,1251,34913,2017
IA,39,OH,Ohio,577,1164,35240,2017
IA,51,VA,Virginia,546,1122,34790,2017
IA,47,TN,Tennessee,535,1112,25401,2017
IA,42,PA,Pennsylvania,510,957,30446,2017
IA,40,OK,Oklahoma,489,1041,23434,2017
IA,41,OR,Oregon,375,713,18400,2017
IA,5,AR,Arkansas,370,762,16769,2017
IA,38,ND,North Dakota,364,662,18652,2017
IA,49,UT,Utah,309,730,16548,2017
IA,32,NV,Nevada,306,559,16311,2017
IA,24,MD,Maryland,297,611,21654,2017
IA,21,KY,Kentucky,281,545,17870,2017
IA,45,SC,South Carolina,256,533,13526,2017
IA,22,LA,Louisiana,242,493,12536,2017
IA,34,NJ,New Jersey,236,451,17225,2017
IA,25,MA,Massachusetts,233,434,12509,2017
IA,1,AL,Alabama,231,481,10887,2017
IA,35,NM,New Mexico,225,458,13060,2017
IA,28,MS,Mississippi,184,399,7182,2017
IA,30,MT,Montana,169,307,9608,2017
IA,56,WY,Wyoming,160,314,6915,2017
IA,16,ID,Idaho,154,341,6206,2017
IA,2,AK,Alaska,148,308,7975,2017
IA,9,CT,Connecticut,144,293,15510,2017
IA,15,HI,Hawaii,141,336,7878,2017
IA,57,FR,Foreign,136,293,6055,2017
IA,11,DC,District Of Columbia,70,94,5797,2017
IA,23,ME,Maine,63,128,2873,2017
IA,54,WV,West Virginia,59,131,3170,2017
IA,10,DE,Delaware,54,123,7947,2017
IA,33,NH,New Hampshire,53,96,3006,2017
IA,44,RI,Rhode Island,40,85,1876,2017
IA,50,VT,Vermont,32,63,1934,2017
KS,96,KS,KS Total Migration-US and Foreign,47834,97546,2799434,2017
KS,97,KS,KS Total Migration-US,47315,96263,2772969,2017
KS,98,KS,KS Total Migration-Foreign,519,1283,26465,2017
KS,97,KS,KS Total Migration-Same State,45755,88922,2117971,2017
KS,20,KS,KS Non-migrants,1004541,2209798,72440621,2017
KS,29,MO,Missouri,12517,22359,731171,2017
KS,48,TX,Texas,4727,10467,281914,2017
KS,40,OK,Oklahoma,2833,6005,140021,2017
KS,8,CO,Colorado,2694,5475,144814,2017
KS,6,CA,California,2672,5586,147201,2017
KS,12,FL,Florida,1778,3351,97076,2017
KS,31,NE,Nebraska,1524,2960,81618,2017
KS,17,IL,Illinois,1404,2877,106204,2017
KS,4,AZ,Arizona,1034,2160,54508,2017
KS,13,GA,Georgia,993,2461,61661,2017
KS,19,IA,Iowa,951,1945,63211,2017
KS,37,NC,North Carolina,906,2112,52186,2017
KS,51,VA,Virginia,887,2104,62875,2017
KS,53,WA,Washington,886,1998,57981,2017
KS,5,AR,Arkansas,809,1623,39750,2017
KS,36,NY,New York,795,1672,47972,2017
KS,47,TN,Tennessee,636,1381,33530,2017
KS,39,OH,Ohio,601,1242,43303,2017
KS,27,MN,Minnesota,573,1153,43203,2017
KS,18,IN,Indiana,557,1139,30426,2017
KS,57,FR,Foreign,519,1283,26465,2017
KS,42,PA,Pennsylvania,495,995,29948,2017
KS,26,MI,Michigan,493,965,31061,2017
KS,55,WI,Wisconsin,476,1013,31303,2017
KS,35,NM,New Mexico,449,966,23356,2017
KS,22,LA,Louisiana,427,949,22467,2017
KS,1,AL,Alabama,417,1024,23386,2017
KS,32,NV,Nevada,398,796,17623,2017
KS,24,MD,Maryland,383,880,29414,2017
KS,15,HI,Hawaii,351,991,19360,2017
KS,21,KY,Kentucky,335,839,18114,2017
KS,45,SC,South Carolina,327,718,17906,2017
KS,41,OR,Oregon,324,659,19491,2017
KS,34,NJ,New Jersey,307,604,21763,2017
KS,49,UT,Utah,285,676,17820,2017
KS,25,MA,Massachusetts,234,415,15108,2017
KS,28,MS,Mississippi,233,481,11410,2017
KS,2,AK,Alaska,231,539,13747,2017
KS,46,SD,South Dakota,225,431,10528,2017
KS,56,WY,Wyoming,179,334,8441,2017
KS,38,ND,North Dakota,159,323,9007,2017
KS,30,MT,Montana,143,307,7641,2017
KS,16,ID,Idaho,143,325,5948,2017
KS,9,CT,Connecticut,126,235,22734,2017
KS,11,DC,District Of Columbia,80,106,7975,2017
KS,23,ME,Maine,68,118,2491,2017
KS,54,WV,West Virginia,62,121,3224,2017
KS,10,DE,Delaware,60,132,3881,2017
KS,33,NH,New Hampshire,55,111,3074,2017
KS,44,RI,Rhode Island,47,85,2335,2017
KS,50,VT,Vermont,26,55,1790,2017
KY,96,KY,KY Total Migration-US and Foreign,56808,114897,3281108,2017
KY,97,KY,KY Total Migration-US,56382,113915,3261594,2017
KY,98,KY,KY Total Migration-Foreign,426,982,19514,2017
KY,97,KY,KY Total Migration-Same State,78399,157887,3616171,2017
KY,21,KY,KY Non-migrants,1446493,3135197,90090370,2017
KY,39,OH,Ohio,8217,14895,450476,2017
KY,18,IN,Indiana,6429,12172,302110,2017
KY,47,TN,Tennessee,5595,11369,243546,2017
KY,12,FL,Florida,4583,8572,244047,2017
KY,17,IL,Illinois,2839,5639,174011,2017
KY,48,TX,Texas,2802,6275,173436,2017
KY,6,CA,California,2217,4467,295098,2017
KY,13,GA,Georgia,1949,4393,107581,2017
KY,37,NC,North Carolina,1784,3918,103164,2017
KY,26,MI,Michigan,1700,3473,95973,2017
KY,51,VA,Virginia,1623,3471,100177,2017
KY,36,NY,New York,1388,2673,73261,2017
KY,42,PA,Pennsylvania,1166,2471,66983,2017
KY,54,WV,West Virginia,1061,2124,51465,2017
KY,29,MO,Missouri,1021,2272,57392,2017
KY,1,AL,Alabama,957,2099,54801,2017
KY,8,CO,Colorado,940,2002,62436,2017
KY,45,SC,South Carolina,862,1778,46280,2017
KY,4,AZ,Arizona,700,1496,38500,2017
KY,53,WA,Washington,699,1657,40172,2017
KY,24,MD,Maryland,638,1305,42046,2017
KY,55,WI,Wisconsin,561,1127,34296,2017
KY,22,LA,Louisiana,517,1163,29557,2017
KY,28,MS,Mississippi,477,1029,29728,2017
KY,34,NJ,New Jersey,471,956,36001,2017
KY,20,KS,Kansas,457,1101,26744,2017
KY,57,FR,Foreign,426,982,19514,2017
KY,40,OK,Oklahoma,416,946,21147,2017
KY,25,MA,Massachusetts,376,693,25077,2017
KY,5,AR,Arkansas,345,782,22659,2017
KY,27,MN,Minnesota,343,690,33391,2017
KY,15,HI,Hawaii,304,827,15274,2017
KY,32,NV,Nevada,296,577,15503,2017
KY,19,IA,Iowa,282,621,15136,2017
KY,41,OR,Oregon,270,510,14911,2017
KY,9,CT,Connecticut,232,429,18146,2017
KY,49,UT,Utah,228,576,14085,2017
KY,2,AK,Alaska,215,519,11175,2017
KY,35,NM,New Mexico,200,407,9908,2017
KY,31,NE,Nebraska,169,353,10613,2017
KY,16,ID,Idaho,136,321,6051,2017
KY,38,ND,North Dakota,130,273,7484,2017
KY,23,ME,Maine,121,263,5892,2017
KY,33,NH,New Hampshire,103,192,6197,2017
KY,56,WY,Wyoming,97,207,3942,2017
KY,30,MT,Montana,89,155,3268,2017
KY,11,DC,District Of Columbia,86,119,6481,2017
KY,10,DE,Delaware,82,159,4514,2017
KY,46,SD,South Dakota,80,139,3630,2017
KY,44,RI,Rhode Island,65,138,4851,2017
KY,50,VT,Vermont,64,122,2978,2017
LA,96,LA,LA Total Migration-US and Foreign,44109,88137,2426609,2017
LA,97,LA,LA Total Migration-US,43552,86881,2400622,2017
LA,98,LA,LA Total Migration-Foreign,557,1256,25987,2017
LA,97,LA,LA Total Migration-Same State,76981,158537,3603036,2017
LA,22,LA,LA Non-migrants,1487501,3230657,93131184,2017
LA,48,TX,Texas,11212,23272,655069,2017
LA,28,MS,Mississippi,3686,7495,165872,2017
LA,12,FL,Florida,3107,5746,138293,2017
LA,6,CA,California,2553,4682,138060,2017
LA,13,GA,Georgia,1915,3999,98143,2017
LA,36,NY,New York,1329,2245,76446,2017
LA,1,AL,Alabama,1303,2664,74572,2017
LA,37,NC,North Carolina,1241,2718,70178,2017
LA,47,TN,Tennessee,1233,2464,73383,2017
LA,5,AR,Arkansas,1208,2504,57660,2017
LA,51,VA,Virginia,1145,2446,81651,2017
LA,17,IL,Illinois,973,1751,50771,2017
LA,8,CO,Colorado,918,1764,50522,2017
LA,29,MO,Missouri,781,1573,40439,2017
LA,53,WA,Washington,690,1376,36806,2017
LA,40,OK,Oklahoma,660,1409,34112,2017
LA,39,OH,Ohio,653,1295,37826,2017
LA,42,PA,Pennsylvania,647,1163,37860,2017
LA,45,SC,South Carolina,617,1235,38701,2017
LA,26,MI,Michigan,569,1059,28250,2017
LA,57,FR,Foreign,557,1256,25987,2017
LA,24,MD,Maryland,552,1045,34771,2017
LA,4,AZ,Arizona,545,1068,26545,2017
LA,18,IN,Indiana,437,806,20557,2017
LA,34,NJ,New Jersey,435,778,30272,2017
LA,21,KY,Kentucky,420,870,29097,2017
LA,25,MA,Massachusetts,372,575,20467,2017
LA,20,KS,Kansas,360,815,19922,2017
LA,32,NV,Nevada,359,723,20148,2017
LA,41,OR,Oregon,292,480,13284,2017
LA,55,WI,Wisconsin,283,522,14480,2017
LA,35,NM,New Mexico,266,545,13537,2017
LA,15,HI,Hawaii,265,640,13812,2017
LA,27,MN,Minnesota,251,436,13726,2017
LA,2,AK,Alaska,249,629,18634,2017
LA,19,IA,Iowa,237,486,13012,2017
LA,49,UT,Utah,198,430,10315,2017
LA,9,CT,Connecticut,197,311,16378,2017
LA,31,NE,Nebraska,191,455,12230,2017
LA,11,DC,District Of Columbia,159,212,15995,2017
LA,38,ND,North Dakota,149,351,8833,2017
LA,54,WV,West Virginia,131,293,7302,2017
LA,56,WY,Wyoming,126,294,7992,2017
LA,30,MT,Montana,113,238,6086,2017
LA,16,ID,Idaho,95,195,4500,2017
LA,10,DE,Delaware,83,164,5654,2017
LA,23,ME,Maine,82,151,4322,2017
LA,46,SD,South Dakota,78,179,5061,2017
LA,33,NH,New Hampshire,75,141,3068,2017
LA,44,RI,Rhode Island,70,115,3461,2017
LA,50,VT,Vermont,42,74,2548,2017
ME,96,ME,ME Total Migration-US and Foreign,22792,39777,1589981,2017
ME,97,ME,ME Total Migration-US,22698,39545,1584586,2017
ME,98,ME,ME Total Migration-Foreign,94,232,5395,2017
ME,97,ME,ME Total Migration-Same State,22111,37223,1017365,2017
ME,23,ME,ME Non-migrants,502169,987348,32194943,2017
ME,25,MA,Massachusetts,3852,6219,336380,2017
ME,33,NH,New Hampshire,3041,4965,172314,2017
ME,12,FL,Florida,2138,3604,125654,2017
ME,36,NY,New York,1561,2513,135647,2017
ME,6,CA,California,1014,1798,72329,2017
ME,9,CT,Connecticut,991,1737,79380,2017
ME,42,PA,Pennsylvania,719,1274,48906,2017
ME,48,TX,Texas,696,1423,57457,2017
ME,51,VA,Virginia,677,1346,53184,2017
ME,50,VT,Vermont,601,969,34325,2017
ME,37,NC,North Carolina,591,1149,34915,2017
ME,8,CO,Colorado,518,871,31306,2017
ME,34,NJ,New Jersey,493,859,44210,2017
ME,13,GA,Georgia,380,747,23765,2017
ME,4,AZ,Arizona,367,679,22814,2017
ME,24,MD,Maryland,356,700,33386,2017
ME,44,RI,Rhode Island,342,563,23302,2017
ME,53,WA,Washington,333,594,19636,2017
ME,45,SC,South Carolina,322,572,10657,2017
ME,47,TN,Tennessee,289,564,16097,2017
ME,17,IL,Illinois,288,555,23403,2017
ME,39,OH,Ohio,286,505,18212,2017
ME,26,MI,Michigan,240,423,16800,2017
ME,41,OR,Oregon,224,351,11552,2017
ME,29,MO,Missouri,162,316,8760,2017
ME,49,UT,Utah,144,325,8761,2017
ME,18,IN,Indiana,138,257,8258,2017
ME,55,WI,Wisconsin,129,257,9592,2017
ME,27,MN,Minnesota,128,231,7397,2017
ME,11,DC,District Of Columbia,116,172,15023,2017
ME,2,AK,Alaska,112,246,6272,2017
ME,32,NV,Nevada,110,180,5820,2017
ME,22,LA,Louisiana,109,217,4351,2017
ME,35,NM,New Mexico,108,176,5061,2017
ME,21,KY,Kentucky,103,230,5300,2017
ME,30,MT,Montana,99,167,4037,2017
ME,15,HI,Hawaii,98,194,4085,2017
ME,1,AL,Alabama,98,192,5169,2017
ME,40,OK,Oklahoma,96,200,9069,2017
ME,57,FR,Foreign,94,232,5395,2017
ME,20,KS,Kansas,89,187,4791,2017
ME,19,IA,Iowa,71,123,2926,2017
ME,16,ID,Idaho,63,124,2818,2017
ME,10,DE,Delaware,61,111,4001,2017
ME,28,MS,Mississippi,58,125,2303,2017
ME,54,WV,West Virginia,55,118,2995,2017
ME,5,AR,Arkansas,53,104,2921,2017
ME,31,NE,Nebraska,51,98,2924,2017
ME,38,ND,North Dakota,49,94,2602,2017
ME,56,WY,Wyoming,47,71,1569,2017
ME,46,SD,South Dakota,32,50,2150,2017
MD,96,MD,MD Total Migration-US and Foreign,105928,195055,7118060,2017
MD,97,MD,MD Total Migration-US,104481,191591,7017995,2017
MD,98,MD,MD Total Migration-Foreign,1447,3464,100066,2017
MD,97,MD,MD Total Migration-Same State,114299,211965,6956596,2017
MD,24,MD,MD Non-migrants,2189981,4534428,193715498,2017
MD,51,VA,Virginia,18014,32984,1247078,2017
MD,11,DC,District Of Columbia,12664,22121,979745,2017
MD,42,PA,Pennsylvania,9249,15767,576845,2017
MD,36,NY,New York,7143,12554,457400,2017
MD,12,FL,Florida,6677,11954,432992,2017
MD,6,CA,California,5138,9757,398307,2017
MD,37,NC,North Carolina,4337,8396,226095,2017
MD,48,TX,Texas,4287,8753,273099,2017
MD,34,NJ,New Jersey,4227,7664,294599,2017
MD,10,DE,Delaware,3258,5754,169707,2017
MD,13,GA,Georgia,2989,5947,173139,2017
MD,54,WV,West Virginia,1967,3588,89633,2017
MD,25,MA,Massachusetts,1917,3172,159088,2017
MD,39,OH,Ohio,1844,3304,118912,2017
MD,17,IL,Illinois,1724,3117,163196,2017
MD,45,SC,South Carolina,1520,2757,74853,2017
MD,57,FR,Foreign,1447,3464,100066,2017
MD,8,CO,Colorado,1269,2416,84365,2017
MD,53,WA,Washington,1228,2620,95565,2017
MD,9,CT,Connecticut,1110,1952,113001,2017
MD,26,MI,Michigan,1109,2016,67023,2017
MD,4,AZ,Arizona,1092,2119,75380,2017
MD,47,TN,Tennessee,1070,2061,64350,2017
MD,15,HI,Hawaii,934,2355,63010,2017
MD,18,IN,Indiana,771,1366,46436,2017
MD,29,MO,Missouri,708,1317,49671,2017
MD,22,LA,Louisiana,621,1105,32166,2017
MD,1,AL,Alabama,595,1178,39442,2017
MD,21,KY,Kentucky,528,1011,34177,2017
MD,27,MN,Minnesota,519,953,36675,2017
MD,55,WI,Wisconsin,507,881,35696,2017
MD,32,NV,Nevada,493,975,35725,2017
MD,40,OK,Oklahoma,481,981,31998,2017
MD,41,OR,Oregon,395,673,25817,2017
MD,20,KS,Kansas,394,885,25118,2017
MD,35,NM,New Mexico,374,768,28060,2017
MD,28,MS,Mississippi,361,703,17854,2017
MD,49,UT,Utah,339,718,19208,2017
MD,44,RI,Rhode Island,333,604,19486,2017
MD,19,IA,Iowa,322,561,22766,2017
MD,5,AR,Arkansas,266,544,16614,2017
MD,33,NH,New Hampshire,260,431,20139,2017
MD,23,ME,Maine,260,458,14886,2017
MD,2,AK,Alaska,257,576,14512,2017
MD,31,NE,Nebraska,244,528,17562,2017
MD,50,VT,Vermont,158,268,9386,2017
MD,16,ID,Idaho,132,266,7152,2017
MD,38,ND,North Dakota,115,212,5335,2017
MD,56,WY,Wyoming,97,174,5504,2017
MD,30,MT,Montana,95,171,4890,2017
MD,46,SD,South Dakota,89,156,4338,2017
MA,96,MA,MA Total Migration-US and Foreign,88611,142093,7193129,2017
MA,97,MA,MA Total Migration-US,88182,141170,7175872,2017
MA,98,MA,MA Total Migration-Foreign,429,923,17257,2017
MA,97,MA,MA Total Migration-Same State,126639,203488,10446548,2017
MA,25,MA,MA Non-migrants,2593791,5176170,265720571,2017
MA,36,NY,New York,11310,16947,971669,2017
MA,12,FL,Florida,8200,13297,479160,2017
MA,33,NH,New Hampshire,7355,11262,488114,2017
MA,6,CA,California,7217,11448,715681,2017
MA,9,CT,Connecticut,6530,10095,608624,2017
MA,44,RI,Rhode Island,5961,9664,406096,2017
MA,34,NJ,New Jersey,3491,6148,389565,2017
MA,42,PA,Pennsylvania,3359,5389,295060,2017
MA,48,TX,Texas,3278,5783,267016,2017
MA,51,VA,Virginia,2583,4320,311318,2017
MA,17,IL,Illinois,2388,3822,262976,2017
MA,37,NC,North Carolina,2344,4058,166435,2017
MA,23,ME,Maine,2015,2891,115942,2017
MA,24,MD,Maryland,1882,3158,161476,2017
MA,13,GA,Georgia,1555,2687,103911,2017
MA,39,OH,Ohio,1544,2570,138392,2017
MA,8,CO,Colorado,1449,2237,117690,2017
MA,50,VT,Vermont,1365,1963,79201,2017
MA,53,WA,Washington,1273,2121,111446,2017
MA,11,DC,District Of Columbia,1163,1453,107746,2017
MA,4,AZ,Arizona,1133,1896,84216,2017
MA,26,MI,Michigan,1095,1707,90885,2017
MA,45,SC,South Carolina,828,1386,47607,2017
MA,47,TN,Tennessee,749,1242,48851,2017
MA,55,WI,Wisconsin,702,1130,61846,2017
MA,27,MN,Minnesota,696,1103,66525,2017
MA,18,IN,Indiana,696,1115,52971,2017
MA,41,OR,Oregon,656,1075,57785,2017
MA,29,MO,Missouri,628,1010,51290,2017
MA,57,FR,Foreign,429,923,17257,2017
MA,32,NV,Nevada,422,677,48936,2017
MA,22,LA,Louisiana,413,671,21460,2017
MA,49,UT,Utah,361,754,26390,2017
MA,1,AL,Alabama,358,627,23219,2017
MA,15,HI,Hawaii,318,605,18714,2017
MA,21,KY,Kentucky,312,544,17251,2017
MA,40,OK,Oklahoma,282,521,16873,2017
MA,20,KS,Kansas,271,479,16966,2017
MA,10,DE,Delaware,269,494,27476,2017
MA,19,IA,Iowa,256,388,14365,2017
MA,35,NM,New Mexico,241,401,17076,2017
MA,2,AK,Alaska,184,305,9164,2017
MA,5,AR,Arkansas,164,282,12487,2017
MA,28,MS,Mississippi,150,264,6986,2017
MA,54,WV,West Virginia,143,220,6941,2017
MA,31,NE,Nebraska,141,236,9343,2017
MA,16,ID,Idaho,126,221,5657,2017
MA,30,MT,Montana,115,176,6803,2017
MA,38,ND,North Dakota,87,143,4219,2017
MA,56,WY,Wyoming,64,87,3152,2017
MA,46,SD,South Dakota,60,98,2899,2017
MI,96,MI,MI Total Migration-US and Foreign,88454,168282,5768937,2017
MI,97,MI,MI Total Migration-US,88046,167528,5751976,2017
MI,98,MI,MI Total Migration-Foreign,408,754,16961,2017
MI,97,MI,MI Total Migration-Same State,200513,365568,10432132,2017
MI,26,MI,MI Non-migrants,3590289,7494522,249086460,2017
MI,12,FL,Florida,8655,15089,460150,2017
MI,17,IL,Illinois,7714,14399,644330,2017
MI,39,OH,Ohio,7536,13894,498707,2017
MI,18,IN,Indiana,6004,11899,394801,2017
MI,6,CA,California,5925,11018,475971,2017
MI,48,TX,Texas,5868,11830,366582,2017
MI,36,NY,New York,3075,5748,215624,2017
MI,55,WI,Wisconsin,2954,5458,225524,2017
MI,37,NC,North Carolina,2746,5500,162848,2017
MI,4,AZ,Arizona,2696,5093,121770,2017
MI,8,CO,Colorado,2597,4673,143096,2017
MI,47,TN,Tennessee,2563,5021,126889,2017
MI,13,GA,Georgia,2531,5216,143009,2017
MI,51,VA,Virginia,2335,4795,162085,2017
MI,42,PA,Pennsylvania,2024,3870,157547,2017
MI,53,WA,Washington,1681,3269,113542,2017
MI,21,KY,Kentucky,1539,3037,102154,2017
MI,29,MO,Missouri,1373,2763,85769,2017
MI,27,MN,Minnesota,1314,2431,99042,2017
MI,45,SC,South Carolina,1287,2459,70927,2017
MI,24,MD,Maryland,1171,2129,87406,2017
MI,25,MA,Massachusetts,1057,1825,83310,2017
MI,34,NJ,New Jersey,1016,1904,81316,2017
MI,1,AL,Alabama,934,1827,49961,2017
MI,32,NV,Nevada,925,1697,52113,2017
MI,19,IA,Iowa,853,1710,49589,2017
MI,41,OR,Oregon,749,1302,46305,2017
MI,22,LA,Louisiana,716,1433,35234,2017
MI,20,KS,Kansas,713,1433,47365,2017
MI,40,OK,Oklahoma,688,1457,35412,2017
MI,5,AR,Arkansas,543,1109,25996,2017
MI,9,CT,Connecticut,524,1058,53547,2017
MI,49,UT,Utah,510,1148,29005,2017
MI,38,ND,North Dakota,505,893,22439,2017
MI,28,MS,Mississippi,475,993,18650,2017
MI,2,AK,Alaska,473,992,28060,2017
MI,57,FR,Foreign,408,754,16961,2017
MI,35,NM,New Mexico,395,725,25220,2017
MI,15,HI,Hawaii,395,781,32285,2017
MI,31,NE,Nebraska,384,824,30322,2017
MI,11,DC,District Of Columbia,344,462,28580,2017
MI,56,WY,Wyoming,334,669,15939,2017
MI,54,WV,West Virginia,301,552,13150,2017
MI,30,MT,Montana,275,461,9763,2017
MI,16,ID,Idaho,272,610,12727,2017
MI,33,NH,New Hampshire,231,432,17244,2017
MI,23,ME,Maine,218,430,12539,2017
MI,46,SD,South Dakota,207,428,10049,2017
MI,10,DE,Delaware,158,311,12932,2017
MI,44,RI,Rhode Island,135,248,8173,2017
MI,50,VT,Vermont,128,223,6976,2017
MN,96,MN,MN Total Migration-US and Foreign,68025,125733,4490561,2017
MN,97,MN,MN Total Migration-US,67834,125355,4481504,2017
MN,98,MN,MN Total Migration-Foreign,191,378,9057,2017
MN,97,MN,MN Total Migration-Same State,154829,277780,8707171,2017
MN,27,MN,MN Non-migrants,2053616,4360256,171462443,2017
MN,55,WI,Wisconsin,9852,16446,559341,2017
MN,38,ND,North Dakota,6259,10970,326244,2017
MN,6,CA,California,4691,8817,380009,2017
MN,17,IL,Illinois,4054,7561,300899,2017
MN,19,IA,Iowa,3917,7094,221351,2017
MN,48,TX,Texas,3794,7740,347317,2017
