Inflow_State,y1_statefips,Origin_State,Origin_Extended_Name,Num_Returns,Num_Exceptions,Adj_Gross_Income,Year
MO,16,ID,Idaho,157,288,6994,2015
MO,56,WY,Wyoming,137,254,4943,2015
MO,30,MT,Montana,133,291,5825,2015
MO,9,CT,Connecticut,128,239,9335,2015
MO,11,DC,District Of Columbia,127,150,7148,2015
MO,54,WV,West Virginia,78,154,2767,2015
MO,23,ME,Maine,58,99,4272,2015
MO,33,NH,New Hampshire,53,100,3588,2015
MO,10,DE,Delaware,39,75,2130,2015
MO,44,RI,Rhode Island,35,57,2576,2015
MO,50,VT,Vermont,32,46,1535,2015
MT,96,MT,MT Total Migration-US and Foreign,11002,19103,539906,2015
MT,97,MT,MT Total Migration-US,10764,18675,529422,2015
MT,98,MT,MT Total Migration-Foreign,238,428,10484,2015
MT,97,MT,MT Total Migration-Same State,9575,16461,385573,2015
MT,30,MT,MT Non-migrants,385518,789405,24325769,2015
MT,53,WA,Washington,1324,2211,56286,2015
MT,6,CA,California,876,1459,57800,2015
MT,38,ND,North Dakota,725,1308,42802,2015
MT,8,CO,Colorado,686,1042,32014,2015
MT,16,ID,Idaho,653,1262,27629,2015
MT,41,OR,Oregon,617,981,22489,2015
MT,48,TX,Texas,573,1085,34536,2015
MT,4,AZ,Arizona,566,980,29657,2015
MT,56,WY,Wyoming,531,966,28910,2015
MT,12,FL,Florida,369,639,17333,2015
MT,49,UT,Utah,323,581,14991,2015
MT,32,NV,Nevada,288,517,14609,2015
MT,27,MN,Minnesota,271,430,12095,2015
MT,57,FR,Foreign,238,428,10484,2015
MT,2,AK,Alaska,212,348,13003,2015
MT,46,SD,South Dakota,173,351,8717,2015
MT,26,MI,Michigan,157,260,6083,2015
