State,agi_stub,N1,    MARS1,    MARS2,    MARS4,    PREP,N2,NUMDEP,A00100,    N02650,        A02650,    N00200,        A00200,    N00300,        A00300,    N00600,        A00600,    N00650,        A00650,    N00700,        A00700,N00900,        A00900,    N01000,        A01000,N01400,        A01400,    N01700,        A01700,    SCHF,    N02300,        A02300,    N02500,        A02500,    N26270,        A26270,N02900,    A02900,    N03220,        A03220,    N03300,        A03300,    N03270,        A03270,    N03150,        A03150,    N03210,        A03210,    N03230,        A03230,    N03240,        A03240,N04470,    A04470,    N18425,        A18425,    N18450,        A18450,    N18500,        A18500,    N18300,        A18300,    N19300,        A19300,    N19700,        A19700,N04800,    A04800,N05800,    A05800,N09600,        A09600,N07100,    A07100,    N07300,        A07300,    N07180,        A07180,    N07230,        A07230,    N07240,        A07240,    N07220,        A07220,    N07260,        A07260,N09400,    A09400,N10600,    A10600,    N59660,    A59660,N59720,        A59720,    N11070,        A11070,    N10960,        A10960,N06500,    A06500,N10300,    A10300,    N85530,    A85530,    N85300,    A85300,N11901,    A11901,N11902,    A11902
NE,6 ,"84,650","11,890","69,530","2,680","52,800","231,500","77,360","7,332,441","84,650","7,455,412","75,990","5,604,470","42,310","43,882","27,080","76,717","24,960","53,138","29,030","20,827","15,490","149,622","23,970","130,407","12,460","185,718","20,790","498,866","6,100","2,850","10,701","17,550","335,765","9,080","133,211","36,060","122,971","5,580","1,492",630,"6,664","4,500","30,210","4,200","21,770","15,850","17,566","1,400","2,062","1,950","5,479","44,300","829,766","41,900","165,462","2,270","5,345","41,150","143,345","44,270","334,276","35,780","212,787","38,090","122,254","84,470","5,118,865","84,170","719,441",220,473,"45,440","80,322","7,710",690,"11,440","6,235","11,390","13,170",0,0,"31,020","57,254","4,510","1,625","13,800","45,244","82,890","799,839",0,0,0,0,710,"1,075","7,370","6,711","83,370","639,118","83,740","690,752",40,36,10,8,"22,830","82,987","58,920","182,977"
NE,7 ,"96,460","8,020","86,410","1,670","62,190","283,930","101,090","12,724,443","96,460","12,964,075","87,050","9,214,570","60,960","85,148","43,380","182,766","40,560","134,985","43,560","36,253","18,940","283,088","39,280","360,178","15,210","325,550","24,910","808,802","7,830","2,000","8,005","18,690","408,528","18,140","540,961","46,090","239,632","7,780","2,095","2,030","34,275","7,490","60,248","4,610","26,402","15,440","14,820","4,910","8,099","3,980","16,752","77,050","1,789,617","75,230","514,558","1,710","4,574","72,650","311,534","77,030","875,455","63,010","415,781","70,820","304,261","96,350","9,594,336","96,200","1,615,367","2,230","5,670","53,070","75,561","14,690","2,600","13,900","7,003","12,340","17,125",0,0,"26,600","40,794","5,780","3,418","18,250","91,862","94,070","1,625,803",0,0,0,0,190,303,"11,130","10,699","95,920","1,539,805","96,080","1,643,078",340,151,120,127,"38,460","257,185","53,490","210,794"
NE,8 ,"21,460","1,910","19,140",330,"17,290","63,480","22,910","6,138,976","21,460","6,311,005","18,790","3,478,137","18,080","67,401","14,150","163,293","13,600","127,309","6,550","12,189","5,290","216,837","14,040","406,435","3,600","127,830","4,630","195,464","2,710",160,751,"4,360","105,618","9,770","944,589","10,830","172,029",860,213,"1,680","48,627","4,350","44,157",650,"6,641",0,0,0,0,"2,470","23,136","20,310","861,716","19,650","356,460",650,"2,142","18,410","120,379","20,310","493,268","14,140","129,586","19,300","188,608","21,430","5,067,490","21,430","1,204,317","14,630","71,421","9,510","10,446","6,580","4,058","2,110","1,004",0,0,0,0,20,10,"1,080","1,671","6,670","57,084","20,500","1,094,842",0,0,0,0,0,0,0,0,"21,440","1,193,905","21,450","1,272,746","7,490","5,741","10,910","12,522","12,240","282,017","6,560","58,982"
NE,9 ,"3,370",310,"3,000",40,"3,070","10,150","3,790","2,244,231","3,370","2,298,251","2,920","1,013,091","3,210","33,572","2,690","89,215","2,590","71,894",710,"4,593",930,"70,871","2,770","237,842",490,"20,897",540,"20,918",460,** 10,** 41,640,"16,813","2,320","618,731","2,150","54,020",40,9,330,"11,425","1,030","12,270",110,"1,169",0,0,0,0,650,"15,639","3,210","279,103","3,160","147,481",40,172,"2,900","31,039","3,210","181,591","1,940","24,862","3,090","77,043","3,370","1,966,372","3,370","572,978","1,610","18,425","2,070","7,512","1,600","4,142",210,104,0,0,0,0,0,0,140,454,"1,320","13,465","3,210","516,360",0,0,0,0,0,0,0,0,"3,370","565,502","3,370","598,577","2,070","5,952","3,010","12,986","1,990","132,427",680,"18,981"
NE,10 ,"1,380",130,"1,230",20,"1,320","3,970","1,360","3,743,082","1,380","3,812,073","1,220","978,329","1,350","111,499","1,220","226,843","1,180","196,444",660,"20,166",360,"48,461","1,260","730,346",190,"13,835",230,"10,891",160,**,**,270,"7,607","1,130","1,493,480",970,"68,991",20,4,80,"3,003",530,"6,692",30,342,0,0,0,0,390,"52,494","1,310","450,497","1,300","233,351",10,107,"1,210","21,241","1,310","259,531",640,"10,131","1,290","216,707","1,380","3,293,541","1,380","1,078,258",220,"12,213","1,020","19,584",870,"9,210",50,29,0,0,0,0,0,0,40,255,560,"6,628","1,350","1,096,540",0,0,0,0,0,0,0,0,"1,380","1,074,023","1,380","1,107,389",840,"7,474","1,270","34,323",750,"157,626",240,"90,481"
NV,0 ,"1,307,650","626,640","432,640","227,080","708,240","2,620,310","933,650","75,468,050","1,301,850","76,547,102","1,083,180","50,418,564","283,320","1,208,377","171,400","2,082,228","154,820","1,596,115","21,540","61,890","191,420","2,128,642","172,500","7,852,716","96,460","1,741,298","237,560","6,142,856","3,470","103,290","624,148","159,210","1,975,789","67,290","4,090,071","275,700","1,079,051","26,550","6,831","4,560","101,024","27,890","159,198","19,130","88,402","73,220","70,577","14,000","29,636","3,160","79,417","330,960","8,830,781","32,060","502,428","262,240","442,594","269,940","753,183","325,810","1,861,321","248,370","2,433,092","270,880","1,477,661","989,910","54,797,557","984,750","10,748,684","13,370","108,466","391,320","573,717","41,500","135,778","51,990","30,486","83,660","78,575","60,930","10,539","221,040","255,757","18,100","12,800","139,340","371,933","1,233,930","13,171,475","261,620","606,040","228,990","531,417","217,010","317,452","87,280","76,077","856,490","10,262,356","931,690","10,818,443","14,330","32,194","18,480","177,399","226,330","1,215,423","1,014,630","3,202,749"
NV,1 ,"23,470","14,510","7,130","1,070","15,320","35,060","5,720","-4,129,965","17,670","-3,958,182","5,610","216,537","7,960","134,477","5,380","86,563","4,820","56,983",230,"1,289","7,750","-126,939","8,650","238,152","1,730","33,418","2,820","45,626",450,520,"3,636",50,507,"5,310","-729,684","5,080","171,783",90,22,60,"1,267","1,400","7,071",170,938,710,837,690,"2,338",20,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,"4,815",140,"4,813",70,215,**,**,**,**,10,11,20,18,30,46,**,**,"3,060","8,935","10,240","76,833","2,150","2,269","1,380","1,438","1,070","1,645","1,660","1,563",120,"4,600","3,660","15,133",130,267,10,104,"2,040","6,080","8,440","54,521"
NV,2 ,"173,910","138,060","14,300","19,410","78,810","193,350","46,240","944,172","173,910","976,769","126,060","724,062","19,670","17,902","11,230","19,507","9,710","10,795",490,351,"30,940","114,200","11,120","8,125","6,270","26,837","15,730","75,880",160,"8,310","31,668",450,"2,057","2,700","-16,532","31,220","32,597",350,75,40,402,"1,820","5,405",340,"1,059","2,690","2,243","2,690","7,476",50,20,"7,360","118,509",440,"2,129","5,150","4,166","5,050","12,078","6,810","19,689","4,350","35,467","4,150","4,550","14,190","26,027","13,510","2,690",30,60,630,87,** 320,** 7,** [19],** 5,160,50,30,7,10,4,** [19],** 20,"25,060","20,411","147,940","161,888","62,970","73,179","54,540","60,784","20,970","14,623","13,520","13,099","13,280","2,603","40,050","23,954",10,11,10,2,"13,330","6,526","138,960","144,453"
NV,3 ,"322,920","188,760","44,200","85,300","171,650","598,770","242,090","5,604,332","322,920","5,682,957","265,660","4,414,785","33,210","30,313","17,670","42,339","15,460","23,797","1,320",961,"48,680","387,672","17,220","10,295","13,930","104,767","38,290","418,469",340,"32,690","212,913","17,380","31,710","4,900","12,259","56,410","78,625","1,650",370,160,"1,227","3,210","11,020","1,730","5,349","10,930","9,080","2,020","4,468",90,88,"25,180","375,983","1,460","2,531","19,310","19,991","16,370","30,816","24,020","60,884","14,380","106,640","17,150","29,037","206,260","1,297,086","203,860","136,922",70,293,"67,050","24,119","1,600",101,"4,000","1,464","22,310","12,064","18,680","3,050","22,790","7,116",660,162,"38,950","65,058","303,900","933,090","114,370","372,876","103,430","331,251","105,810","154,905","24,790","21,036","158,420","112,804","189,980","180,152",30,24,10,25,"27,450","26,885","284,820","780,924"
NV,4 ,"352,600","169,210","90,880","84,910","188,220","740,740","297,950","12,604,388","352,600","12,726,064","313,640","10,577,144","51,940","47,713","27,390","72,859","24,220","43,193","3,060","2,562","36,140","268,774","26,990","34,696","18,970","195,600","54,100","937,195",510,"30,020","183,728","46,070","291,147","8,080","46,621","60,330","121,676","5,580","1,339",330,"2,708","4,570","18,981","4,730","16,921","23,550","22,644","2,130","4,081",190,294,"72,760","1,136,775","4,470","9,863","57,860","71,032","50,840","86,078","70,980","194,462","47,810","343,904","56,040","117,128","336,220","6,275,584","334,720","769,442",80,236,"146,370","129,204","5,020",666,"18,440","11,449","29,050","27,254","35,640","6,424","92,220","80,996","3,890","1,648","23,560","54,290","344,180","1,466,754","81,660","157,635","69,270","137,877","79,200","132,042","22,040","17,949","262,710","640,238","273,630","701,865",70,72,10,1,"47,330","73,197","300,550","832,131"
NV,5 ,"175,090","65,740","84,100","21,990","95,520","392,940","133,820","10,769,614","175,090","10,876,096","150,510","8,338,688","47,300","51,782","26,690","88,132","23,920","54,319","3,620","3,621","22,110","202,300","25,730","71,595","16,890","230,942","43,870","1,155,049",490,"15,400","92,973","35,080","482,316","7,940","81,323","42,660","106,482","6,490","1,609",410,"4,284","3,620","17,103","3,980","16,854","16,610","15,477","2,410","4,243",240,554,"67,100","1,220,504","5,210","14,603","53,730","75,068","54,730","103,568","66,280","221,188","51,380","418,295","54,570","139,689","174,220","6,969,855","173,800","990,024",260,425,"70,880","108,047","6,380","1,527","9,760","5,681","13,930","16,293","6,570","1,039","50,180","79,306","4,320","2,408","14,520","40,359","171,860","1,211,201",480,80,380,67,"8,950","12,699","10,500","9,094","164,540","881,976","166,490","930,706",50,54,20,19,"41,430","93,371","130,380","363,939"
NV,6 ,"103,680","25,400","69,130","7,820","58,140","253,760","80,980","8,956,727","103,680","9,041,231","88,740","6,638,043","37,390","47,981","22,620","90,797","20,470","58,726","3,380","4,368","15,400","171,262","21,650","86,783","13,720","248,284","32,070","1,072,933",420,"8,340","50,141","24,310","430,492","7,100","98,343","26,380","84,505","4,350","1,163",450,"5,849","2,720","14,244","2,870","13,841","8,410","9,686",800,"1,346",260,655,"51,130","1,062,598","4,690","17,428","41,190","67,463","44,480","97,571","50,720","207,043","41,630","388,714","43,170","135,848","103,420","6,334,086","103,220","954,735",530,900,"43,570","73,908","5,880","1,647","7,490","4,452","9,050","10,548",0,0,"31,150","53,401","3,340","2,237","10,260","32,617","102,160","1,082,362",0,0,0,0,840,"1,250","6,400","5,610","102,250","880,827","102,530","921,192",60,48,20,16,"28,890","86,077","72,150","236,250"
NV,7 ,"121,240","19,000","95,960","5,260","73,090","316,930","99,750","16,107,703","121,240","16,294,146","104,660","11,473,613","59,100","123,232","39,660","249,111","36,580","172,790","6,240","10,256","21,790","414,217","38,790","326,859","18,970","542,227","40,900","1,827,578",700,"7,200","43,299","27,630","545,499","15,530","432,002","39,440","186,443","7,260","2,056","1,430","25,334","5,380","35,159","4,130","22,844","10,330","10,610","3,270","5,684",830,"3,950","79,010","2,046,139","9,280","59,525","64,020","131,900","71,980","210,308","78,650","449,506","66,880","759,758","70,090","290,824","121,010","12,351,235","120,890","2,186,088","2,720","7,235","48,850","71,309","12,220","8,923","10,390","6,236","9,140","12,355",0,0,"24,660","34,871","4,800","4,177","15,400","69,481","119,650","2,287,163",0,0,0,0,180,288,"8,360","7,725","120,560","2,114,781","120,700","2,202,780",840,369,330,836,"47,780","243,965","68,270","289,969"
NV,8 ,"27,130","4,410","21,360","1,030","20,610","69,780","21,300","7,701,380","27,130","7,839,767","22,410","4,431,261","19,740","125,184","15,070","264,380","14,200","193,134","2,110","6,627","6,500","361,554","16,120","477,430","4,880","276,237","8,230","515,509",260,740,"5,201","6,340","144,040","10,300","843,148","10,150","138,387",710,184,"1,150","34,748","3,470","30,946",890,"7,770",0,0,0,0,760,"8,474","22,380","1,016,822","4,300","66,424","17,280","49,109","20,850","112,472","22,330","245,785","17,970","284,724","20,170","161,104","27,030","6,423,269","27,040","1,513,552","7,980","37,832","9,620","26,997","6,640","19,540","1,640","1,009",0,0,0,0,20,17,940,"1,507","6,050","45,148","26,550","1,495,148",0,0,0,0,0,0,0,0,"27,030","1,486,649","27,050","1,561,912","8,960","6,914","11,890","15,974","14,180","241,044","9,440","102,114"
NV,9 ,"4,700",880,"3,550",190,"4,160","12,140","3,890","3,178,483","4,700","3,233,578","3,690","1,359,039","4,220","85,925","3,330","161,087","3,180","118,562",430,"3,807","1,290","152,340","3,670","391,201",690,"48,938",970,"58,119",80,60,487,"1,140","28,213","3,150","719,460","2,390","55,094",40,11,320,"13,508","1,010","10,995",200,"1,856",0,0,0,0,330,"8,446","3,760","371,493","1,100","43,462","2,590","8,861","3,510","39,146","3,750","95,201","2,700","61,042","3,430","71,421","4,680","2,798,532","4,680","825,981","1,100","18,160","2,480","17,054","1,890","12,074",210,150,0,0,0,0,0,0,120,377,"1,480","14,977","4,590","799,866",0,0,0,0,0,0,0,0,"4,690","809,179","4,690","853,650","2,610","7,402","3,730","21,547","2,620","147,244",940,"34,658"
NV,10 ,"2,910",660,"2,020",110,"2,710","6,850","1,920","13,731,215","2,910","13,834,676","2,200","2,245,393","2,790","543,868","2,350","1,007,455","2,250","863,817",650,"28,047",830,"183,262","2,560","6,207,579",410,"34,048",570,"36,498",70,10,102,750,"19,808","2,290","2,603,130","1,650","103,460",10,2,210,"11,697",690,"8,273",100,970,0,0,0,0,400,"56,476","2,280","1,481,957","1,110","286,463","1,130","15,004","2,120","61,144","2,270","367,563","1,290","34,548","2,110","528,059","2,880","12,321,882","2,890","3,364,433",480,"38,513","1,810","122,777","1,560","91,293",50,38,0,0,0,0,0,0,40,264,"1,020","20,658","2,860","3,657,169",0,0,0,0,0,0,0,0,"2,900","3,328,698","2,900","3,427,098","1,570","17,032","2,470","138,875","1,300","291,033",680,"363,788"
NH,0 ,"681,760","339,040","269,710","59,690","302,110","1,229,690","335,670","44,790,417","679,800","45,526,657","576,540","32,762,271","228,720","669,505","156,950","1,044,699","144,980","774,093","56,860","56,008","103,180","2,057,647","129,710","2,200,383","76,050","1,249,958","131,220","2,824,813","2,170","36,210","194,020","96,910","1,307,269","33,590","1,197,926","189,840","736,240","21,110","5,275","6,340","119,283","20,970","155,163","15,780","75,037","73,930","80,291","8,800","20,313","2,210","24,628","221,690","5,316,826","95,590","501,466","3,480","3,597","208,330","1,448,625","218,720","2,055,570","179,590","1,529,035","170,290","606,771","546,190","32,401,924","541,050","6,169,044","14,620","76,381","212,430","270,621","45,440","42,425","30,120","15,718","45,330","54,382","29,390","5,183","94,490","120,867","22,690","9,275","84,710","307,938","648,820","7,268,487","83,680","158,584","68,860","136,568","46,640","55,522","39,020","37,381","506,810","5,921,652","533,570","6,339,185","14,150","24,998","14,270","66,966","122,580","619,522","522,680","1,385,548"
NH,1 ,"8,820","5,650","2,430",400,"5,480","12,340","1,910","-505,714","6,860","-495,084","2,220","59,963","2,930","12,752","2,460","13,783","2,230","9,650",210,404,"3,390","-34,624","3,100","24,274",690,"10,915",860,"10,169",150,120,689,20,103,"1,370","-103,818","2,330","10,631",40,9,30,342,570,"3,535",60,280,480,607,390,"1,368",20,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,410,20,227,10,72,**,**,0,0,**,**,**,**,10,9,**,**,"1,310","2,969","4,010","17,845",990,833,600,528,330,460,450,425,20,338,"1,500","3,758",50,57,10,4,870,"1,563","3,160","11,789"
NH,2 ,"104,070","90,370","6,850","5,610","34,200","78,270","13,770","513,102","104,070","532,871","83,290","417,533","16,970","9,162","10,890","14,626","9,730","8,927",400,225,"10,910","43,824","8,990",477,"4,810","18,290","8,620","37,541",160,"2,280","6,493",240,"1,209","1,050",107,"13,380","19,768",150,30,50,166,"1,290","5,523",230,738,"2,610","2,523","1,480","4,508",30,53,"4,530","77,073",960,"1,643",140,75,"3,610","19,864","4,140","22,878","2,370","15,009","2,410","2,073","14,050","24,429","12,980","2,402",[19],32,640,52,** 450,** 20,0,0,** 130,** 32,** 10,** 2,10,1,0,0,"9,220","7,455","91,210","67,421","25,560","24,270","22,090","21,307","6,140","3,782","3,150","2,768","12,800","2,350","22,690","10,279",**,**,0,0,"7,260","3,593","86,090","60,007"
NH,3 ,"126,040","88,180","17,970","17,010","49,240","175,740","41,080","2,176,335","126,040","2,223,138","100,460","1,645,550","25,010","19,361","15,350","33,133","13,760","20,601","1,230",574,"15,840","152,897","11,800","15,270","11,760","78,733","21,370","215,631",270,"8,230","35,130","10,540","18,755","2,080","4,167","26,760","46,803","1,100",235,140,911,"2,540","11,902","1,150","3,752","10,850","11,302",830,"2,011",60,83,"12,570","207,714","2,840","2,483",350,167,"10,390","54,803","11,800","61,859","7,160","44,281","7,630","9,999","94,340","645,698","92,460","67,937",20,17,"24,450","8,824","1,680",98,"1,460",500,"7,850","4,676","8,670","1,356","5,630","2,037",** 570,** 100,"13,860","25,349","117,540","303,821","32,950","90,545","27,700","80,869","20,700","25,667","6,800","5,724","78,620","59,113","87,180","85,701",** 20,** 7,**,**,"12,080","14,389","108,500","230,600"
NH,4 ,"154,290","90,680","37,650","21,070","63,670","254,370","63,200","5,617,662","154,290","5,715,291","133,540","4,487,215","38,470","29,971","23,680","60,804","21,570","40,009","4,540","2,124","19,160","250,391","17,960","38,304","15,100","146,789","27,510","434,218",390,"9,870","52,053","27,130","175,742","3,680","24,004","42,670","97,628","3,510",817,440,"3,376","3,800","21,241","3,560","13,357","22,300","25,512",910,"2,053",170,469,"32,300","506,997","8,780","11,842",550,410,"28,660","147,171","31,400","170,528","23,630","149,448","20,700","30,615","150,130","3,168,066","148,760","392,942",40,133,"52,540","43,359","5,370",388,"5,350","2,835","10,990","11,548","16,590","3,132","25,300","24,222","3,610",852,"15,570","43,592","150,340","665,983","24,010","42,910","18,350","33,846","16,280","21,448","7,180","6,494","132,200","349,583","137,490","397,161",30,50,** 10,** 10,"19,910","36,234","131,060","299,728"
