STATE,AGI_STUB,N1,MARS1,MARS2,MARS4,PREP,N2,NUMDEP,TOTAL_VITA,VITA,MVITA,TCE,A00100,N02650,A02650,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00700,A00700,N00900,A00900,N01000,A01000,N01400,A01400,N01700,A01700,SCHF,N02300,A02300,N02500,A02500,N26270,A26270,N02900,A02900,N03220,A03220,N03300,A03300,N03270,A03270,N03150,A03150,N03210,A03210,N03230,A03230,N03240,A03240,N04470,A04470,N18425,A18425,N18450,A18450,N18500,A18500,N18300,A18300,N19300,A19300,N19700,A19700,N04800,A04800,N05800,A05800,N09600,A09600,N05780,A05780,N07100,A07100,N07300,A07300,N07180,A07180,N07230,A07230,N07240,A07240,N07220,A07220,N07260,A07260,N09400,A09400,N85770,A85770,N85775,A85775,N09750,A09750,N10600,A10600,N59660,A59660,N59720,A59720,N11070,A11070,N10960,A10960,N11560,A11560,N06500,A06500,N10300,A10300,N85530,A85530,N85300,A85300,N11901,A11901,N11902,A11902
CT,9,"17,900","1,520","15,750",460,"14,710","56,430","22,800",0,0,0,0,"12,169,970","17,900","12,463,365","15,520","7,746,275","16,320","135,618","15,170","560,720","14,820","430,233","6,740","58,508","4,830","606,181","15,230","1,087,771","2,810","191,743","3,090","166,463",70,320,"2,537","2,560","72,894","8,510","1,597,312","8,160","293,395",340,84,"2,740","116,303","3,030","48,214",340,"3,170",0,0,0,0,930,"18,727","17,670","1,603,873","17,530","854,015",90,397,"16,880","297,000","17,660","1,171,642","13,160","258,476","16,910","216,106","17,880","10,567,149","17,890","3,143,351","9,690","125,883",0,0,"11,230","54,603","9,600","44,163","1,340",788,0,0,0,0,0,0,600,"1,157","6,080","85,622",0,0,0,0,50,240,"17,810","3,160,971",0,0,0,0,0,0,0,0,0,0,"17,880","3,088,865","17,890","3,289,279","14,590","50,001","15,230","58,033","9,990","354,477","3,980","85,764"
CT,10,"10,940",820,"9,730",210,"9,950","36,030","15,360",0,0,0,0,"41,283,913","10,940","41,680,820","9,120","15,542,900","10,690","1,197,760","10,240","2,824,945","10,090","2,204,989","6,810","313,286","2,560","694,019","10,370","11,707,835","1,430","139,972","1,680","118,958",60,100,823,"1,400","41,956","7,470","8,149,691","5,740","396,907",70,16,"1,910","108,159","2,460","49,269",170,"1,618",0,0,0,0,"1,250","70,878","10,830","5,043,754","10,760","3,184,631",40,282,"10,480","362,240","10,830","3,567,645","7,230","171,869","10,510","1,664,034","10,930","36,272,594","10,930","11,882,962","1,880","143,471",0,0,"8,460","390,722","7,930","335,986",450,286,0,0,0,0,0,0,260,"2,624","4,160","133,875",0,0,0,0,50,269,"10,920","13,248,686",0,0,0,0,0,0,0,0,0,0,"10,930","11,845,887","10,940","12,326,532","8,870","136,496","10,050","517,146","4,620","598,386","2,780","1,110,878"
DE,0,"443,820","209,490","157,630","66,220","204,870","839,270","265,430","21,650","13,850",270,"7,530","27,516,019","442,220","27,852,711","368,600","19,276,789","127,850","188,263","90,930","711,963","84,920","563,028","89,490","95,213","52,690","652,525","72,630","1,091,677","51,020","898,467","105,550","2,630,898","2,010","23,040","91,976","73,450","1,086,467","22,990","1,249,319","95,840","336,692","12,040","3,075","2,390","53,142","9,600","67,008","7,290","33,690","32,790","35,322","5,330","12,467","1,340","19,888","141,940","3,310,306","133,140","894,525",970,"1,391","126,200","326,249","140,570","1,237,089","115,720","1,028,273","117,650","508,697","349,440","19,364,031","347,150","3,625,442","10,290","54,664","3,550","3,500","137,470","172,825","25,000","29,311","22,700","12,521","29,230","32,255","21,590","3,573","65,800","77,695","10,000","6,174","41,310","125,378","5,770","19,005","6,520","21,156","17,380","3,526","424,570","4,301,280","77,250","178,189","68,190","160,895","53,270","68,331","26,910","24,237","2,710","1,952","315,100","3,455,602","336,260","3,649,720","7,230","13,326","8,610","31,797","85,210","366,540","340,000","925,151"
DE,1,"4,740","3,190","1,200",200,"2,590","6,560",920,90,50,0,40,"-363,128","3,140","-358,951","1,060","27,531","1,390","6,434","1,080","8,275",990,"5,913",180,342,"1,310","-14,562","1,340","12,038",370,"4,711",570,"8,787",180,60,262,0,0,860,"-58,888",950,"4,177",10,3,10,121,250,"1,521",20,108,170,209,200,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,251,20,243,30,20,10,34,0,0,0,0,0,0,0,0,20,10,0,0,490,"1,374",160,854,170,736,60,7,"1,980","8,258",420,364,260,230,140,213,240,230,130,153,40,217,"1,230","2,552",20,40,0,0,910,"1,523","1,680","6,110"
DE,2,"61,700","50,730","3,650","6,460","21,790","59,320","15,280","5,450","4,080",20,"1,350","328,541","61,700","336,900","49,590","264,667","7,580","3,685","5,210","6,144","4,750","3,882",630,380,"6,140","22,186","4,190","1,965","2,400","9,366","5,750","27,803",140,"2,370","5,934",170,918,760,"-1,534","7,210","8,359",130,29,10,38,460,"1,548",100,297,"1,000",982,910,"2,735",20,137,"1,890","27,719",840,736,60,20,"1,330","2,659","1,680","3,512","1,130","8,697","1,090","1,209","7,080","12,900","6,640","1,317",0,0,140,49,430,37,280,10,0,0,80,18,20,7,0,0,0,0,"5,240","4,157",520,"2,219",520,"2,032",550,54,"54,410","52,480","20,520","24,398","18,940","22,280","7,070","4,439","2,640","2,277",340,271,"6,520","1,280","12,700","5,826",0,0,0,0,"4,100","1,873","52,000","48,587"
DE,3,"94,070","57,150","12,650","22,280","37,910","156,400","55,140","7,900","5,280",70,"2,550","1,616,634","94,070","1,636,931","75,430","1,228,106","13,840","10,254","8,650","17,661","7,890","11,105","2,610","1,428","10,030","84,150","6,390","9,767","6,920","45,956","17,090","189,297",270,"6,920","26,669","8,280","15,020","1,520","4,542","14,170","20,297",580,128,50,205,"1,060","3,655",520,"1,580","3,990","3,982",630,"1,589",40,44,"6,470","98,009","4,180","3,592",160,108,"4,660","8,026","6,000","12,091","4,080","29,328","4,320","8,905","62,810","401,143","61,840","42,250",20,44,880,347,"19,060","6,837",810,29,"1,780",577,"5,630","3,255","6,280","1,003","5,590","1,859",320,79,"8,470","14,534","2,240","7,334","2,220","6,998","7,550",754,"88,800","266,598","33,770","109,119","30,210","100,464","26,000","35,147","5,960","5,017","1,260",786,"49,670","35,415","58,380","51,602",0,0,0,0,"8,230","7,613","82,850","222,045"
DE,4,"105,050","53,790","24,340","23,100","45,250","195,550","66,620","5,940","3,780",80,"2,080","3,801,147","105,050","3,841,775","89,580","2,988,456","21,420","17,390","13,600","35,163","12,470","23,903","11,910","6,737","9,530","87,805","10,020","20,467","10,020","96,561","22,640","389,970",370,"5,960","25,505","19,620","138,921","2,810","24,016","20,500","40,628","1,960",461,140,975,"1,540","7,040","1,710","6,173","9,830","10,950",650,"1,474",90,172,"21,270","310,821","18,830","29,138",270,332,"17,120","29,383","20,910","60,681","16,160","113,348","15,540","38,272","101,720","2,019,299","101,110","248,251",10,64,"1,490","1,044","41,580","36,826","2,700",144,"5,950","3,421","8,890","9,182","12,480","2,102","22,980","20,975","1,790",685,"7,010","16,807","2,210","6,690","2,410","7,375","6,510","1,285","102,700","434,450","22,390","44,268","18,640","37,890","17,760","25,571","6,300","5,545",820,603,"83,930","211,426","88,220","232,034",20,35,0,0,"15,850","22,447","87,710","222,941"
DE,5,"62,240","25,390","26,400","8,390","31,210","125,350","36,760","1,450",460,50,940,"3,834,910","62,240","3,874,377","52,410","2,818,671","20,780","17,901","13,730","45,462","12,690","31,527","17,530","11,787","7,260","72,890","10,460","37,567","8,740","117,798","18,800","453,037",320,"3,240","13,848","15,480","242,691","2,840","30,535","16,270","39,467","2,450",601,170,"1,587","1,260","7,146","1,520","6,558","7,200","7,908",990,"2,031",140,391,"26,630","443,116","25,330","67,573",180,299,"23,140","43,672","26,460","113,783","21,970","167,215","20,840","56,750","61,960","2,543,126","61,790","360,674",70,91,640,"1,027","23,790","32,794","3,540",324,"3,570","1,994","4,930","6,393","2,810",461,"14,770","22,175","2,180",951,"5,240","14,080",530,"1,656",790,"2,694","1,720",625,"61,400","443,475",160,40,140,31,"2,020","2,586","3,690","3,432",140,116,"59,610","327,881","60,240","345,502",0,0,0,0,"14,840","30,417","46,160","125,393"
DE,6,"41,400","10,250","26,960","3,320","22,250","96,110","27,780",490,100,20,370,"3,588,561","41,400","3,620,226","35,120","2,555,963","17,810","18,338","12,400","50,759","11,560","36,100","16,430","13,108","5,660","56,766","9,550","44,170","7,460","133,808","14,640","450,775",250,"2,100","8,910","11,510","238,802","2,730","35,903","11,300","31,665","2,170",554,190,"1,785",990,"6,806","1,220","5,949","4,180","4,580",300,591,140,456,"23,900","460,137","23,140","89,445",140,189,"21,720","46,827","23,810","138,647","20,430","173,281","20,010","61,795","41,310","2,546,731","41,230","379,656",150,326,220,513,"17,660","26,735","3,540",425,"3,260","1,895","3,910","5,085",0,0,"11,120","17,794","1,840",985,"4,080","11,100",100,236,250,809,550,307,"41,060","436,292",0,0,0,0,220,296,"2,830","2,631",20,23,"40,950","352,921","41,040","367,437",20,9,0,0,"11,190","28,430","29,220","93,807"
DE,7,"58,540","7,350","48,440","2,140","32,690","155,190","48,210",300,80,20,200,"7,874,548","58,540","7,948,965","51,330","5,686,923","32,350","40,247","24,940","150,100","23,610","112,206","31,940","32,363","9,290","148,309","20,130","176,514","11,680","316,987","21,110","839,576",350,"2,160","9,528","14,770","352,996","6,080","140,895","19,540","74,417","4,180","1,158",680,"9,163","2,010","15,362","1,870","10,015","6,440","6,711","1,650","3,328",400,"1,768","46,200","1,105,235","45,410","303,877",120,245,"43,460","118,580","46,140","427,925","40,030","381,932","41,250","157,559","58,480","6,001,743","58,400","1,037,073","1,230","2,692",140,433,"27,170","33,113","8,320","2,145","6,580","3,777","5,800","8,322",0,0,"11,320","14,882","3,100","2,178","7,060","26,992",10,16,150,445,390,359,"58,210","1,100,269",0,0,0,0,60,79,"5,250","5,105",0,0,"58,300","1,003,960","58,360","1,038,973",310,90,140,57,"21,610","88,044","34,870","137,566"
DE,8,"13,510","1,360","11,790",280,"8,940","37,590","12,300",40,20,0,20,"3,770,333","13,510","3,832,288","11,960","2,452,112","10,240","30,944","9,090","137,461","8,780","109,755","6,980","12,731","2,850","141,944","8,300","224,108","2,970","144,289","4,400","239,308",100,230,"1,239","3,100","82,570","3,780","313,155","4,590","61,955",540,133,770,"20,404","1,410","15,438",270,"2,483",0,0,0,0,320,"3,147","13,050","511,622","12,900","206,909",40,171,"12,340","52,786","13,050","261,877","10,210","123,381","12,190","82,575","13,500","3,128,846","13,510","727,191","7,760","32,602",20,67,"6,010","8,955","4,280","5,735","1,400",775,0,0,0,0,0,0,690,927,"2,840","21,876",0,0,20,67,50,105,"13,430","722,891",0,0,0,0,0,0,0,0,0,0,"13,500","718,236","13,500","753,980","5,070","3,719","6,190","6,561","7,110","86,989","4,980","34,255"
DE,9,"1,810",200,"1,550",40,"1,530","5,040","1,680",0,0,0,0,"1,200,565","1,810","1,227,787","1,530","636,494","1,680","14,882","1,520","67,406","1,470","55,291",820,"4,707",430,"40,076","1,500","143,208",350,"21,546",400,"24,269",20,10,81,360,"10,092","1,040","234,822",870,"27,222",30,8,230,"11,905",410,"5,357",40,369,0,0,0,0,110,"2,473","1,770","141,865","1,750","74,135",10,27,"1,700","12,840","1,770","87,493","1,250","21,683","1,680","29,244","1,810","1,058,338","1,810","305,167",860,"9,666",0,0,"1,130","7,977",950,"6,448",120,56,0,0,0,0,0,0,70,154,570,"7,227",0,0,0,0,10,30,"1,800","301,832",0,0,0,0,0,0,0,0,0,0,"1,810","297,220","1,810","316,069","1,260","3,751","1,580","7,397","1,000","40,192",390,"8,463"
DE,10,780,90,650,20,710,"2,160",740,0,0,0,0,"1,863,908",780,"1,892,413",610,"617,866",760,"28,188",720,"193,532",700,"173,346",460,"11,630",190,"12,961",740,"421,873",130,"7,445",150,"8,076",20,0,0,170,"4,457",570,"525,873",460,"28,505",0,0,130,"6,959",220,"3,135",20,158,0,0,0,0,80,"11,300",760,"211,782",760,"119,120",0,0,730,"11,476",760,"131,080",450,"9,408",750,"72,388",780,"1,651,905",780,"523,612",180,"8,936",0,0,620,"19,517",570,"14,051",40,26,0,0,0,0,0,0,30,215,300,"7,231",0,0,0,0,0,0,780,"534,735",0,0,0,0,0,0,0,0,0,0,780,"507,046",780,"535,745",530,"5,682",710,"17,782",360,"59,012",140,"25,984"
DC,0,"336,950","216,380","55,770","55,470","154,700","529,880","146,060","8,690","5,900",290,"2,500","29,796,594","335,350","30,339,879","286,190","20,647,341","94,930","217,174","75,120","882,388","71,030","649,692","77,520","158,058","59,210","1,196,291","65,490","2,748,153","18,180","400,148","47,900","1,686,114",240,"13,630","58,773","25,050","354,918","16,110","2,117,915","100,320","543,285","6,740","1,611","5,850","197,364","9,650","64,164","5,400","19,936","40,210","49,831","6,280","17,621",780,"10,366","132,650","4,397,960","125,320","1,653,875","4,450","4,088","85,000","360,600","132,050","2,040,489","77,940","962,683","109,480","865,556","276,550","22,763,142","275,140","5,159,436","20,130","150,064",630,487,"89,890","135,469","29,830","62,663","16,080","9,284","19,020","21,566","9,810","1,509","27,780","26,642","4,200","3,342","47,850","239,700",990,"1,709","1,070","1,664","7,590","1,847","322,920","6,001,165","56,590","129,888","50,090","112,716","36,740","43,893","16,150","15,029",640,522,"253,350","5,059,932","271,720","5,432,988","16,720","38,975","17,170","91,874","73,760","443,758","247,070","794,400"
DC,1,"4,120","3,320",440,200,"1,890","5,000",640,50,40,0,20,"-413,663","2,520","-407,425","1,090","39,133",850,"11,785",730,"6,878",670,"4,601",220,831,"1,160","-14,758",910,"51,332",120,"2,274",240,"5,875",20,50,207,0,0,470,"-114,089","1,290","6,238",20,5,20,342,180,993,20,95,330,475,590,"2,253",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,629,20,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,"1,555",20,72,20,51,20,1,"2,040","13,562",480,232,370,151,80,105,350,350,20,23,20,540,690,"3,271",50,80,0,0,400,"1,323","1,750","8,893"
DC,2,"36,640","28,530",970,"6,550","16,800","43,780","12,300","2,120","1,630",10,480,"201,196","36,640","213,340","26,750","160,210","3,480","1,393","2,780","3,937","2,550","2,751",660,653,"8,320","38,849","2,360","2,559",690,"2,874","2,310","11,321",0,"1,680","5,070",110,480,330,-673,"9,520","12,144",190,41,30,129,340,981,110,370,"1,250","1,313","1,460","5,215",0,0,"1,410","22,447",660,"1,127",450,129,810,"2,412","1,320","3,778",730,"6,978",780,"1,080","2,430","5,273","2,140",594,0,0,10,5,390,130,300,17,0,0,60,21,0,0,0,0,0,0,"7,240","6,415",90,192,90,140,180,17,"31,260","44,581","17,950","22,793","16,010","18,866","6,160","4,269","2,750","2,574",80,58,"2,060",553,"9,750","7,253",0,0,0,0,"4,080","2,145","28,830","39,468"
DC,3,"60,550","38,530","2,820","18,130","28,720","100,680","39,280","3,090","2,210",70,810,"1,039,898","60,550","1,060,857","49,260","828,298","5,420","4,879","3,710","9,214","3,370","6,449","2,840","2,430","12,180","93,119","3,120","12,680","1,270","8,899","6,750","90,309",10,"4,650","21,032","1,920","3,949",550,"-1,596","15,030","20,959",680,151,70,524,710,"2,113",450,"1,228","3,930","4,294",610,"1,759",20,21,"6,250","87,076","4,720","5,603","1,040",479,"2,350","5,929","6,100","12,537","2,040","17,625","4,560","12,133","40,800","265,195","40,220","28,653",20,661,130,41,"13,840","5,647",660,66,"1,440",484,"4,740","3,155","3,580",583,"3,850","1,275",100,29,"10,060","16,393",420,781,360,587,"2,900",296,"57,260","183,709","24,680","81,813","22,120","71,585","19,070","24,603","4,620","4,245",300,262,"30,580","23,007","38,500","39,659",0,0,0,0,"6,570","7,298","52,590","151,006"
DC,4,"79,630","53,950","5,450","17,960","34,220","123,420","38,840","2,630","1,760",90,790,"2,947,900","79,630","2,994,089","70,590","2,550,805","12,180","5,972","8,550","17,923","7,960","12,472","10,830","10,135","10,100","66,639","6,760","18,604","2,290","20,449","10,630","247,846",20,"4,120","19,195","5,910","33,824","1,050","3,985","23,020","46,189","1,800",417,240,"1,855","1,340","4,621","1,760","5,229","14,190","19,171",730,"1,913",30,30,"19,380","313,633","17,600","35,740","1,160",999,"7,920","16,659","19,220","56,159","7,440","57,670","16,120","61,431","77,850","1,720,404","77,530","219,077",0,0,350,194,"27,710","27,751","2,140",248,"5,530","3,568","8,850","10,965","5,700",840,"13,080","11,715",580,266,"6,680","15,189",420,590,460,658,"3,060",619,"77,870","340,316","13,460","25,041","11,570","22,106","10,390","13,596","4,950","4,576",230,152,"66,680","191,326","68,320","208,184",10,22,10,3,"13,370","21,744","65,270","152,340"
DC,5,"52,910","39,250","4,830","6,810","21,090","73,110","15,420",560,220,50,290,"3,241,561","52,910","3,288,278","47,190","2,771,629","14,280","7,712","10,680","27,583","9,960","19,776","13,120","14,770","6,860","71,646","8,670","28,135","2,530","28,223","8,240","272,152",20,"1,470","6,127","4,710","56,403","1,250","7,780","20,490","46,717","1,720",408,300,"3,752","1,110","4,307","1,370","4,082","13,730","17,620","1,820","4,149",30,51,"20,350","377,613","19,140","70,774",670,755,"11,930","26,079","20,260","100,685","11,490","94,854","17,030","72,831","52,620","2,352,839","52,520","368,554",70,124,80,98,"12,070","14,536","3,280",453,"2,020","1,266","3,200","4,476",530,86,"5,680","7,534",680,347,"4,690","14,840",40,74,90,153,830,319,"52,210","435,653",30,9,30,8,920,"1,155","2,010","1,957",30,27,"51,510","354,018","51,780","370,599",10,8,0,0,"13,130","27,566","38,930","89,436"
DC,6,"31,480","22,330","4,900","2,940","13,070","44,130","7,770",110,30,20,60,"2,723,416","31,480","2,747,705","28,200","2,287,379","12,410","8,028","9,120","31,861","8,560","22,758","12,400","15,692","4,740","61,785","7,600","37,306","2,200","30,539","5,250","212,274",20,630,"2,711","3,070","47,961","1,220","11,138","7,570","24,289",850,210,330,"4,471",760,"3,474",460,"2,097","3,000","2,428",280,577,50,106,"19,970","391,866","19,220","109,716",400,463,"12,590","30,818","19,920","143,663","11,770","113,500","15,890","61,146","31,370","2,073,202","31,320","368,000",210,350,30,91,"7,350","7,041","3,230",621,"1,020",587,"1,230","1,604",0,0,"2,820","3,500",630,321,"3,250","13,185",0,0,30,39,270,151,"31,160","418,144",0,0,0,0,100,130,790,664,0,0,"31,190","360,959","31,260","375,792",20,11,0,0,"8,810","24,826","21,980","63,793"
